,user_gender,referral_code_used,user_age,monthly_total_sell,EOP_Saham_AUM,EOP_Pasar_Uang_AUM,EOP_Pendapatan_Tetap_AUM,EOP_Campuran_AUM,EOP_total_invested_amount,EOP_profit_rate,user_vintage,predicted_score
1599,0,0,28.0,0.0,55894.0,10050.0,40386.0,0.0,100000.0,6.329999999999999,2.0,0.7815611133848142
1605,0,0,37.0,0.0,93522.0,321002.0,290741.0,0.0,700000.0,0.7521428571428571,2.0,0.6265541262910491
1608,1,0,21.0,0.0,0.0,10059181.0,10117252.0,0.0,20000000.0,0.882165,2.0,0.5549302279879389
1612,0,0,38.0,0.0,3466517.0,501058.0,1007408.0,0.0,5000000.0,-0.50034,0.0,0.6168372453981993
1615,1,0,22.0,0.0,653143.0,90472.0,303191.0,0.0,1000000.0,4.6806,2.0,0.5975447868970366
1617,1,0,18.0,0.0,311800.0,80375.0,343590.0,0.0,700000.0,5.109285714285714,2.0,0.5922328015207322
1618,1,0,38.0,0.0,518865.0,0.0,0.0,0.0,500000.0,3.773,2.0,0.652648125097514
1621,1,0,36.0,0.0,1417404.0,210602.0,402539.0,0.0,2000000.0,1.52725,0.0,0.5834306055258868
1622,0,0,44.0,-20000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6327623617850567
1627,1,0,41.0,0.0,122239.0,30239.0,160877.0,0.0,300000.0,4.451666666666667,2.0,0.6978142841672796
1629,0,0,23.0,0.0,55792.0,10052.0,40430.0,0.0,100000.0,6.274,2.0,0.757154189240692
1633,1,0,34.0,-660000.0,1794411.0,100874.0,241185.0,0.0,2040000.0,4.7289215686274515,2.0,0.660125105454538
1634,0,0,21.0,-600000.0,10253.0,10049.0,0.0,0.0,20000.0,1.51,1.0,0.5670352057653201
1637,1,0,36.0,0.0,44102.0,10047.0,50478.0,0.0,100000.0,4.627,2.0,0.6764779439653091
1639,1,0,31.0,0.0,44470.0,10027.0,50131.0,0.0,100000.0,4.628,2.0,0.6479878947805875
1644,0,0,27.0,0.0,6985252.0,4860220.0,2312430.0,0.0,13768375.0,2.8291428727064742,2.0,0.6808687453589559
1646,0,0,48.0,0.0,32911.0,101032.0,70665.0,0.0,200000.0,2.3040000000000003,2.0,0.7437066697242941
1649,0,0,28.0,0.0,0.0,80361.0,0.0,0.0,80000.0,0.45125,2.0,0.5547436957534737
1654,0,0,23.0,0.0,0.0,100964.0,101818.0,0.0,200000.0,1.391,2.0,0.5657543777446177
1659,0,0,19.0,0.0,10925.0,0.0,0.0,0.0,10000.0,9.25,2.0,0.8275663837302816
1662,0,0,53.0,0.0,0.0,0.0,101847.0,0.0,100000.0,1.847,2.0,0.7520632121938161
1663,1,0,52.0,0.0,32944.0,10032.0,60282.0,0.0,100000.0,3.258,1.0,0.7260288020049592
1671,1,0,31.0,0.0,974267.0,36998935.0,1425214.0,0.0,39200000.0,0.5061632653061224,1.0,0.7004880752036088
1675,1,0,21.0,-110000.0,22534.0,0.0,0.0,0.0,20000.0,12.67,2.0,0.8571165635522621
1682,1,0,49.0,-100000.0,219836.0,131045.0,95596.0,0.0,435000.0,2.638390804597701,2.0,0.6703322646088109
1687,0,0,21.0,-61200.0,365134.0,10059.0,30297.0,0.0,388800.0,4.292695473251029,2.0,0.6736215557204491
1688,0,0,26.0,0.0,144288.0,0.0,70741.0,0.0,200000.0,7.5145,2.0,0.8079068105697188
1690,0,0,27.0,0.0,0.0,0.0,100565.0,0.0,100000.0,0.565,1.0,0.5720037604684081
1695,0,0,33.0,0.0,367184.0,80164.0,331706.0,0.0,750000.0,3.8738666666666663,1.0,0.7395496986047377
1698,1,0,47.0,0.0,167697.0,10064.0,30341.0,0.0,200000.0,4.051,2.0,0.7137257123350789
1699,0,0,24.0,-920000.0,0.0,1932409.0,750485.0,0.0,2680000.0,0.10798507462686567,0.0,0.5544563446931764
1701,1,0,24.0,0.0,8004801.0,2021232.0,10725219.0,0.0,20000000.0,3.75626,2.0,0.6420632508027905
1702,1,0,51.0,0.0,0.0,50217.0,0.0,0.0,50000.0,0.434,2.0,0.5907620936259026
1704,0,0,19.0,0.0,155648.0,60334.0,100865.0,0.0,300000.0,5.615666666666667,2.0,0.7148453055144018
1705,0,0,28.0,0.0,0.0,0.0,203981.0,0.0,200000.0,1.9905,2.0,0.6225752308922748
1707,1,0,20.0,0.0,269917.0,0.0,70512.0,0.0,320000.0,6.3840625,2.0,0.65558166104522
1713,1,0,22.0,0.0,117015.0,20105.0,70568.0,0.0,200000.0,3.8440000000000003,2.0,0.559746713056727
1718,1,0,36.0,0.0,13916172.0,2513255.0,8527795.0,0.0,25000000.0,-0.171112,0.0,0.5675950011828235
1719,1,0,18.0,0.0,639313.0,0.0,0.0,0.0,600000.0,6.552166666666667,2.0,0.6498210317613875
1721,1,0,42.0,0.0,2252649.0,201077.0,692559.0,0.0,3000000.0,4.876166666666667,2.0,0.7199362494248643
1723,0,0,29.0,-50000.0,0.0,10037.0,0.0,0.0,10000.0,0.37,1.0,0.5745428933520144
1726,0,0,20.0,0.0,377265.0,10061.0,20059.0,0.0,400000.0,1.8462499999999997,1.0,0.5835100524146494
1731,0,0,25.0,-50000.0,0.0,10007.0,40019.0,0.0,50000.0,0.052,0.0,0.553927933625563
1734,1,0,29.0,0.0,302019.0,158719.0,594042.0,0.0,1018000.0,3.612966601178782,2.0,0.5974001930514881
1736,0,0,28.0,0.0,53697.0,10019.0,40171.0,0.0,100000.0,3.8869999999999996,1.0,0.7130442358802664
1740,0,0,32.0,0.0,270332.0,100518.0,753226.0,0.0,1100000.0,2.188727272727273,1.0,0.6746685414787388
1742,1,0,23.0,0.0,74397.0,10072.0,20063.0,0.0,100000.0,4.532,1.0,0.6134581340754125
1746,0,0,22.0,0.0,0.0,100804.0,0.0,0.0,100000.0,0.804,1.0,0.5509932537584505
1749,1,1,37.0,0.0,98824.0,20062.0,115426.0,0.0,225000.0,4.1386666666666665,2.0,0.5736489956918116
1753,0,0,25.0,-100000.0,0.0,0.0,502449.0,0.0,500000.0,0.4898,1.0,0.5577328966096926
1756,1,0,18.0,-48942.0,57462.0,10058.0,0.0,0.0,61058.0,10.583379737298962,2.0,0.7930874981258245
1758,1,0,22.0,-668549.0,2945947.0,1748765.0,2178796.0,0.0,6632591.0,3.6323210642718657,1.0,0.579809668945994
1760,1,0,29.0,0.0,21959.0,0.0,0.0,0.0,20000.0,9.795,1.0,0.8263123446518714
1761,1,0,23.0,-5000000.0,0.0,0.0,207106152.0,0.0,205014673.0,1.0201606399167342,1.0,0.9969028649266116
1766,0,0,27.0,0.0,0.0,300167.0,0.0,0.0,300000.0,0.05566666666666667,0.0,0.5687427347538478
1769,0,1,51.0,0.0,326478.0,140709.0,166306.0,0.0,625000.0,1.35888,2.0,0.6442582802682935
1773,1,0,50.0,0.0,2550926.0,550569.0,2386452.0,0.0,5500000.0,-0.21914545454545456,2.0,0.5734803060477319
1776,0,0,21.0,0.0,110615.0,100823.0,0.0,0.0,200000.0,5.718999999999999,2.0,0.7284776322133071
1777,1,0,18.0,0.0,162496.0,30094.0,120632.0,0.0,300000.0,4.407333333333333,2.0,0.5598607989187927
1778,1,0,32.0,0.0,730587.0,100103.0,1006726.0,0.0,1800000.0,2.0786666666666664,2.0,0.5509726355066498
1779,0,0,43.0,-100000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6257511030410179
1780,1,0,48.0,0.0,999142.0,722938.0,1123559.0,0.0,2786000.0,2.140667623833453,2.0,0.6548182422073712
1782,1,0,50.0,-5000000.0,3049894.0,0.0,0.0,0.0,3000000.0,1.6631333333333336,2.0,0.5648350293431564
1784,1,0,38.0,0.0,556313.0,0.0,1609683.0,0.0,2100000.0,3.1426666666666665,2.0,0.6375583924791233
1785,1,0,48.0,0.0,54906.0,10032.0,40188.0,0.0,100000.0,5.126,1.0,0.7698048297684528
1786,0,0,28.0,1000000.0,0.0,0.0,0.0,2511878.0,2500000.0,0.47512000000000004,1.0,0.5896242332174583
1787,0,0,34.0,0.0,59456.0,10017.0,30094.0,0.0,100000.0,-0.43299999999999994,2.0,0.5530817709007614
1789,1,0,38.0,30900000.0,0.0,0.0,0.0,28720884.0,30400551.0,-5.525120251932276,2.0,0.7061139895426819
1791,1,0,19.0,0.0,26642.0,10033.0,0.0,0.0,35000.0,4.785714285714286,2.0,0.5819941268010953
1794,0,0,33.0,-401097.0,455667.0,130403.0,664700.0,0.0,1209403.0,3.420447940016686,2.0,0.7059564740068446
1797,1,0,33.0,-499249.0,0.0,0.0,808632968.0,0.0,800000751.0,1.0790261120642373,2.0,0.9999999999718261
1799,0,0,23.0,0.0,491339.0,100167.0,433042.0,0.0,1000000.0,2.4548,2.0,0.6136117300192742
1802,0,0,31.0,0.0,0.0,100945.0,0.0,0.0,100000.0,0.9450000000000001,2.0,0.5952130915983466
1805,0,0,19.0,0.0,56677.0,10062.0,40423.0,0.0,100000.0,7.162,2.0,0.7675485460902332
1806,0,1,39.0,0.0,0.0,7572599.0,0.0,0.0,7504113.0,0.9126461715062126,2.0,0.5933926010103107
1812,0,0,22.0,0.0,369287.0,101151.0,0.0,0.0,450000.0,4.541777777777778,2.0,0.6898536727834026
1817,0,0,65.0,0.0,0.0,0.0,1010716.0,0.0,1000000.0,1.0715999999999999,2.0,0.7864977191836268
1818,0,1,41.0,0.0,45771.0,10062.0,50567.0,0.0,100000.0,6.4,2.0,0.7753853698694729
1819,1,0,34.0,-500000.0,470450.0,100412.0,460604.0,0.0,975000.0,5.791384615384616,2.0,0.7064633751963533
1820,1,0,36.0,0.0,297509.0,50318.0,192155.0,0.0,500000.0,7.9963999999999995,2.0,0.7934261610577796
1821,0,1,23.0,-470000.0,3691174.0,807869.0,3498666.0,898727.0,8555000.0,3.991069549970777,2.0,0.6032485944155004
1824,1,0,42.0,0.0,372508.0,50304.0,121248.0,0.0,500000.0,8.812000000000001,2.0,0.8378942030305957
1825,0,0,27.0,0.0,555931.0,110897.0,793908.0,0.0,1438000.0,1.5810848400556328,2.0,0.6031513948363428
1827,1,0,45.0,-199549.0,0.0,0.0,102140.0,0.0,100451.0,1.6814168101860607,2.0,0.6055391754988694
1830,1,0,26.0,0.0,55128.0,10047.0,40383.0,0.0,100000.0,5.558,2.0,0.6568448280873629
1834,0,0,29.0,-400110.0,255978.0,341449.0,632643.0,0.0,1201589.0,2.3702780235171925,2.0,0.6435034129935271
1835,1,0,20.0,0.0,32693.0,30148.0,9994.0,0.0,70000.0,4.05,2.0,0.5560293800539178
1836,0,0,17.0,0.0,288150.0,10063.0,30317.0,0.0,299012.0,9.871844608243148,2.0,0.835899955358505
1839,1,0,25.0,0.0,997680.0,150590.0,444304.0,0.0,1500000.0,6.1716,2.0,0.6774750377791505
1840,0,0,33.0,-2700067.0,274624.0,4045153.0,1490374.0,0.0,5750187.0,1.042818259649643,2.0,0.6074072883248349
1842,1,0,46.0,0.0,57213.0,10062.0,40454.0,0.0,100000.0,7.729,2.0,0.8248380867391687
1845,0,0,23.0,0.0,485581.0,0.0,0.0,0.0,450000.0,7.906888888888888,2.0,0.8062619068798227
1846,0,0,35.0,0.0,290992.0,60317.0,191906.0,0.0,510000.0,6.512745098039216,2.0,0.8160845039671127
1848,1,0,32.0,0.0,108976.0,20119.0,90752.0,0.0,210000.0,4.689047619047619,2.0,0.6564875639732727
1852,0,0,56.0,0.0,0.0,7240412.0,0.0,0.0,7225923.0,0.20051417652803663,2.0,0.7423389267907118
1853,0,1,20.0,0.0,534672.0,100526.0,448868.0,0.0,1025000.0,5.7625365853658534,2.0,0.6453806411262946
1857,1,0,48.0,19000000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.7839168780921972
1858,0,0,25.0,-60000.0,411630.0,30161.0,132249.0,0.0,530000.0,8.309433962264151,2.0,0.8250126800449316
1859,1,0,25.0,-343157.0,2811281.0,505915.0,1719285.0,0.0,4656843.0,8.152261091902819,2.0,0.7517365042148683
1867,0,0,38.0,-150000.0,458213.0,504150.0,608640.0,0.0,1550000.0,1.355032258064516,2.0,0.6580076988193163
1868,0,0,60.0,0.0,0.0,1010942.0,0.0,0.0,1000000.0,1.0942,2.0,0.7637961017217887
1870,1,0,32.0,0.0,45771.0,10062.0,50567.0,0.0,100000.0,6.4,2.0,0.721905218936157
1871,1,1,52.0,500000.0,0.0,0.0,0.0,623336.0,600000.0,3.8893333333333335,2.0,0.6596221650666733
1872,0,1,20.0,0.0,68656.0,10064.0,55516.0,0.0,125000.0,7.3888,2.0,0.7069514372651643
1873,0,1,36.0,-25000.0,57213.0,10062.0,40454.0,0.0,100000.0,7.729,2.0,0.7938431201060557
1874,1,0,36.0,0.0,347117.0,20106.0,40186.0,0.0,400000.0,1.8522500000000002,1.0,0.5773036046240677
1875,1,0,36.0,0.0,52694.0,90220.0,60238.0,0.0,200000.0,1.576,2.0,0.5478192457721882
1876,0,0,34.0,0.0,0.0,201130.0,0.0,0.0,200000.0,0.565,2.0,0.5977812348041196
1878,1,1,37.0,-130000.0,0.0,0.0,27338466.0,0.0,27100000.0,0.8799483394833949,2.0,0.628079685898198
1879,0,0,23.0,0.0,0.0,2519973.0,0.0,0.0,2500000.0,0.79892,2.0,0.5527494815170763
1880,1,0,35.0,0.0,74211.0,20036.0,110691.0,0.0,200000.0,2.469,2.0,0.5808927914750153
1882,0,0,23.0,0.0,1452090.0,265425.0,895413.0,0.0,2494000.0,4.768564554931837,2.0,0.7085524574047596
1884,0,0,40.0,0.0,0.0,202131.0,0.0,0.0,200000.0,1.0655,2.0,0.6545780345742263
1885,1,0,35.0,0.0,442661.0,40137.0,159678.0,0.0,614646.0,4.527809503356404,2.0,0.6672169378208279
1887,0,1,25.0,0.0,0.0,0.0,0.0,105223.0,100000.0,5.223,2.0,0.649805965378637
1888,0,0,27.0,0.0,0.0,10062.0,0.0,0.0,10000.0,0.62,2.0,0.555518234143868
1891,1,0,36.0,0.0,54199.0,10064.0,40647.0,0.0,100000.0,4.91,2.0,0.6874236365850814
1895,0,0,35.0,0.0,547472.0,90368.0,311820.0,0.0,900000.0,5.517777777777778,2.0,0.788167166937905
1897,0,0,25.0,0.0,57213.0,10062.0,40454.0,0.0,100000.0,7.729,2.0,0.8099132408285392
1900,1,0,22.0,0.0,54130.0,10108.0,40361.0,0.0,100000.0,4.599,2.0,0.5926637747520794
1902,1,1,21.0,-99704.0,349675.0,0.0,101191.0,0.0,425296.0,6.012283209811519,2.0,0.5539519221890536
1904,1,0,50.0,-500000.0,746916.0,161005.0,654007.0,0.0,1500000.0,4.128533333333333,2.0,0.7298109245282661
1905,1,0,32.0,0.0,1738274.0,556412.0,713914.0,0.0,2800000.0,7.449999999999999,2.0,0.7615174050775233
1906,1,0,29.0,0.0,57213.0,10064.0,40361.0,0.0,100000.0,7.638,2.0,0.7501321276190519
1910,1,0,46.0,0.0,0.0,201736.0,0.0,0.0,200000.0,0.868,2.0,0.5795695845069642
1914,0,0,24.0,0.0,367818.0,634222.0,130858.0,0.0,1100000.0,2.9907272727272725,2.0,0.6429322864038817
1915,0,0,27.0,0.0,4538231.0,3820390.0,1665055.0,0.0,9500000.0,5.512378947368421,2.0,0.7692034901229421
1916,0,1,20.0,-1214500.0,506499.0,70216.0,181604.0,0.0,710500.0,6.730330752990851,2.0,0.6671670041286317
1917,1,0,67.0,0.0,45724.0,10057.0,50527.0,0.0,100000.0,6.308,2.0,0.8618284120793396
1921,1,0,27.0,0.0,274624.0,40249.0,223276.0,0.0,500000.0,7.6298,2.0,0.7409805130997665
1925,0,0,40.0,-20000.0,285828.0,891676.0,421821.0,0.0,1590000.0,0.5864779874213837,2.0,0.6409540560101404
1927,0,0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5531678325586742
1933,0,1,27.0,0.0,2546688.0,360965.0,1254658.0,0.0,4025000.0,3.4114534161490684,2.0,0.5922580311404663
1934,0,0,28.0,-750000.0,1859242.0,691696.0,2214193.0,0.0,4652606.0,2.4185370521380922,2.0,0.6455703647582234
1937,1,0,35.0,0.0,0.0,10300686.0,0.0,0.0,10200000.0,0.9871176470588235,2.0,0.5738213965384369
1946,1,0,35.0,0.0,109743.0,0.0,0.0,0.0,100000.0,9.743,2.0,0.8359909343169056
1947,0,0,42.0,-1100000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6063077087202365
1949,0,0,22.0,0.0,0.0,1011109.0,0.0,0.0,1000971.0,1.0128165551249737,2.0,0.5471870226030994
1954,1,0,42.0,0.0,43684.0,10099.0,75629.0,0.0,125000.0,3.5296000000000003,2.0,0.6669503126522467
1955,0,0,30.0,0.0,235768.0,543539.0,221082.0,0.0,1000000.0,0.038900000000000004,2.0,0.5531248234373957
1961,1,0,43.0,0.0,329053.0,70260.0,311771.0,0.0,680000.0,4.571176470588235,2.0,0.7136891297897218
1963,0,0,22.0,0.0,101738.0,422730.0,90950.0,0.0,600000.0,2.5696666666666665,2.0,0.612327522327748
1964,0,1,48.0,0.0,0.0,0.0,5091825.0,0.0,5000000.0,1.8365,2.0,0.6788596583217702
1966,0,0,19.0,-380000.0,232210.0,0.0,0.0,0.0,220000.0,5.55,2.0,0.7070208053214121
1967,1,0,20.0,0.0,9632980.0,0.0,0.0,0.0,9000000.0,7.03311111111111,2.0,0.666548055170442
1969,0,0,33.0,0.0,1001408.0,200766.0,864564.0,0.0,2000000.0,3.3369000000000004,2.0,0.7084324530192477
1970,0,0,24.0,0.0,54605.0,10099.0,40336.0,0.0,100000.0,5.04,2.0,0.7193162904334031
1973,1,1,26.0,0.0,121290.0,20168.0,95835.0,0.0,225000.0,5.463555555555556,2.0,0.5629656488645581
1974,1,0,35.0,0.0,111448.0,100606.0,0.0,0.0,200000.0,6.027,2.0,0.7238423230611414
1975,1,0,64.0,-1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.637154693494262
1976,1,0,23.0,-130000.0,152817.0,30104.0,0.0,0.0,170000.0,7.600588235294117,1.0,0.7320091795144479
1981,0,0,38.0,-1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5830759230781649
1986,0,0,26.0,0.0,44633.0,947536.0,222056.0,0.0,1200000.0,1.1854166666666668,2.0,0.5810969855721
1992,1,0,44.0,0.0,95205.0,20137.0,90624.0,0.0,200000.0,2.983,2.0,0.6564869252106007
1993,0,0,29.0,-50000.0,45341.0,10062.0,0.0,0.0,50000.0,10.806000000000001,2.0,0.8909242839860102
1994,1,1,40.0,0.0,127854.0,35196.0,91158.0,0.0,240242.0,5.81330491754148,2.0,0.662266777531285
1995,0,0,30.0,0.0,0.0,101063.0,0.0,0.0,100000.0,1.0630000000000002,2.0,0.5941702788958096
1996,0,1,40.0,0.0,3449254.0,590809.0,2052543.0,0.0,5760831.0,5.759151761264998,2.0,0.7587841685267697
1997,1,0,33.0,-589024.0,12081.0,0.0,0.0,0.0,10976.0,10.067419825072886,2.0,0.8324762978524374
2002,0,0,29.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6746717781936004
2008,0,0,51.0,0.0,25589916.0,40430417.0,74470046.0,0.0,137450000.0,2.2119890869407057,2.0,0.9839925152311221
2012,1,0,27.0,-40000.0,57178.0,10055.0,101550.0,0.0,160000.0,5.489375,2.0,0.6596965451040565
2014,1,0,31.0,0.0,20164851.0,65531294.0,98571027.0,0.0,181000000.0,1.805067403314917,2.0,0.9883996564788817
2015,0,0,31.0,-100000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5517660642721106
2021,0,0,20.0,0.0,153801.0,231317.0,130949.0,0.0,500000.0,3.2134000000000005,2.0,0.6267015469811095
2024,0,0,23.0,0.0,147110.0,30083.0,130607.0,98706.0,400000.0,1.6265,2.0,0.575804058145451
2025,0,0,25.0,0.0,338413.0,30112.0,60547.0,0.0,400000.0,7.268,2.0,0.7966814150275485
2027,0,0,20.0,0.0,1385888.0,10060.0,40389.0,0.0,1350000.0,6.395333333333333,2.0,0.7452200714830939
2028,0,1,44.0,0.0,45341.0,10062.0,50529.0,0.0,100000.0,5.9319999999999995,2.0,0.774079527715454
2031,0,0,33.0,0.0,0.0,6030021.0,0.0,0.0,6000000.0,0.50035,1.0,0.6387932097877121
2034,0,0,36.0,0.0,43653.0,10031.0,50277.0,0.0,100000.0,3.961,2.0,0.7415219907185825
2037,0,0,44.0,0.0,903027.0,907753.0,698350.0,0.0,2475000.0,1.378989898989899,2.0,0.6963494425764684
2038,1,0,33.0,0.0,584978.0,100762.0,10362573.0,0.0,11000000.0,0.4392090909090909,2.0,0.5548280646473241
2040,0,0,21.0,0.0,56334.0,10061.0,40389.0,0.0,100000.0,6.784,2.0,0.7645304745324937
2047,0,1,19.0,0.0,11335.0,0.0,0.0,0.0,10000.0,13.350000000000001,2.0,0.8726215762734424
2050,1,1,49.0,100000.0,0.0,0.0,0.0,208614.0,200000.0,4.3069999999999995,2.0,0.6538998410072684
2052,1,0,21.0,-620000.0,1703211.0,0.0,0.0,0.0,1600000.0,6.4506875,2.0,0.6534322807326607
2054,0,1,27.0,0.0,67518.0,10055.0,55562.0,0.0,125000.0,6.508,2.0,0.711175731469779
2056,0,0,27.0,-20000000.0,8706794.0,222338081.0,202030627.0,9203986.0,438281056.0,0.9122986141568482,2.0,0.9999696977274176
2061,0,0,21.0,0.0,499897.0,100366.0,433037.0,0.0,1000000.0,3.3300000000000005,2.0,0.6383870402113553
2063,1,0,57.0,0.0,32331.0,0.0,70536.0,0.0,100000.0,2.867,2.0,0.7227029345431029
2065,1,1,35.0,0.0,0.0,0.0,100902002.0,0.0,100000000.0,0.902002,2.0,0.9369318884403347
2068,1,1,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6151264634741314
2069,1,0,22.0,0.0,1277729.0,754480.0,307535.0,0.0,2225000.0,5.1570337078651685,2.0,0.6204521371243122
2070,1,0,46.0,0.0,0.0,10056.0,0.0,0.0,10000.0,0.5599999999999999,2.0,0.5649334912491344
2074,1,0,19.0,-300000.0,841292.0,20121.0,50486.0,0.0,850000.0,7.282235294117648,2.0,0.6809630567229187
2075,0,0,24.0,0.0,61953.0,60106.0,130686.0,0.0,250000.0,1.098,0.0,0.5951449723406086
2081,1,0,19.0,0.0,65493.0,10036.0,30192.0,0.0,100000.0,5.721,2.0,0.6223519516116246
2082,0,1,33.0,-3897545.0,0.0,0.0,12020068.0,13275712.0,25078010.0,0.8683703371998017,2.0,0.5569556454621056
2084,1,0,31.0,-119265.0,12095.0,0.0,0.0,0.0,10735.0,12.668840242198417,2.0,0.885551368397904
2085,1,0,24.0,0.0,54950.0,10041.0,40267.0,0.0,100000.0,5.258,2.0,0.6328246766970292
2086,1,0,50.0,0.0,77919.0,20120.0,209546.0,0.0,300000.0,2.5283333333333333,2.0,0.673219039597337
2087,0,0,22.0,0.0,479494.0,110251.0,441852.0,0.0,1000000.0,3.1597,2.0,0.6373678088439069
2088,1,0,34.0,0.0,94636.0,20129.0,191715.0,0.0,300000.0,2.16,2.0,0.5616196602784176
2093,1,0,59.0,-6100000.0,10646976.0,652691.0,1389009.0,0.0,12100000.0,4.86509090909091,2.0,0.7323188037604319
2100,1,0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6024256851175722
2101,0,0,24.0,0.0,121986.0,30143.0,160770.0,0.0,300000.0,4.299666666666667,2.0,0.6924643384325887
2102,0,0,28.0,0.0,4142566.0,901404.0,3886843.0,0.0,8850000.0,0.9131412429378531,2.0,0.6027488861754272
2103,0,1,36.0,-500000.0,1373267.0,155624.0,311364.0,0.0,1704131.0,7.987883560594813,2.0,0.7972219722948267
2105,0,0,26.0,-1310850.0,147647.0,551948.0,30136.0,0.0,720000.0,1.3515277777777777,2.0,0.5664123164003603
2109,0,1,24.0,0.0,633917.0,261241.0,275702.0,0.0,1125000.0,4.076444444444444,1.0,0.6155242518138989
2111,0,1,26.0,-1336403.0,751696.0,635721.0,631504.0,0.0,1955717.0,3.2317559237865194,2.0,0.5593653460890318
2116,1,0,28.0,0.0,98785.0,20567.0,131115.0,0.0,238763.0,4.901932041396699,2.0,0.6422338459690784
2122,1,1,55.0,0.0,2028048.0,505086.0,2671182.0,0.0,5000000.0,4.086320000000001,2.0,0.6942840203667098
2126,0,0,25.0,0.0,53514.0,10105.0,40281.0,0.0,100000.0,3.9,2.0,0.6817627644287305
2132,0,0,28.0,0.0,81263.0,281513.0,141228.0,0.0,500000.0,0.8008,2.0,0.572280045804515
2133,1,0,24.0,0.0,45067.0,111025.0,50486.0,0.0,200000.0,3.289,2.0,0.5482069475062588
2139,0,0,56.0,0.0,0.0,101032.0,0.0,0.0,100000.0,1.032,2.0,0.738685469888266
2140,0,0,33.0,0.0,0.0,2512797.0,0.0,0.0,2500000.0,0.51188,2.0,0.6023969675469192
2141,1,0,24.0,0.0,380659.0,90290.0,543682.0,0.0,980045.0,3.529021626557964,2.0,0.5618063122018631
2146,1,0,23.0,0.0,112668.0,55334.0,0.0,0.0,155000.0,8.388387096774194,2.0,0.7465660066946065
2147,1,0,42.0,-2890000.0,0.0,3914746.0,2393355.0,0.0,6260414.0,0.7617227870233503,2.0,0.5486134024671764
2148,1,0,28.0,0.0,191430.0,30056.0,90266.0,0.0,300000.0,3.917333333333333,1.0,0.6179530199944142
2155,0,1,33.0,0.0,0.0,100482598.0,100524748.0,0.0,200000000.0,0.5036729999999999,2.0,0.9953772252995267
2156,1,0,39.0,-100000.0,107176.0,40097.0,262002.0,0.0,400000.0,2.31875,2.0,0.5988396883834571
2160,0,0,46.0,-100000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6434998882231339
2164,1,0,28.0,0.0,3496385.0,201292.0,493770.0,0.0,4000000.0,4.786175000000001,2.0,0.6357739936744434
2174,0,0,24.0,0.0,67119.0,110470.0,30211.0,0.0,200000.0,3.9,2.0,0.6766126263200484
2175,0,0,31.0,0.0,4474315.0,0.0,4767867.0,0.0,8999000.0,2.702322480275586,2.0,0.6929136147258764
2179,1,0,19.0,-340000.0,257584.0,20209.0,0.0,0.0,260000.0,6.843461538461539,2.0,0.6637066272048037
2183,0,0,46.0,-100000.0,219507.0,151396.0,0.0,0.0,350000.0,5.972285714285714,2.0,0.840916273776054
2188,1,0,25.0,-789103.0,211019.0,0.0,0.0,0.0,198920.0,6.08234466117032,2.0,0.6616678166793337
2189,1,0,54.0,-140000.0,56334.0,10061.0,40468.0,0.0,100000.0,6.8629999999999995,2.0,0.8306420036972253
2190,1,0,38.0,0.0,101401.0,20122.0,192351.0,0.0,300000.0,4.624666666666666,2.0,0.6883105678429102
2192,0,0,24.0,0.0,1576538.0,130427.0,522931.0,0.0,2200000.0,1.3589090909090908,2.0,0.5717562456243347
2193,1,0,39.0,0.0,183906.0,121221.0,705595.0,0.0,1000000.0,1.0722,2.0,0.549185015681264
2194,1,0,26.0,0.0,56334.0,10061.0,40389.0,0.0,100000.0,6.784,2.0,0.7046235859978405
2196,0,0,26.0,0.0,0.0,2012598.0,0.0,0.0,2000000.0,0.6299,2.0,0.5612439601123177
2197,1,0,40.0,-20000.0,75666.0,318366.0,110494.0,0.0,497000.0,1.5142857142857147,2.0,0.5716025453342489
2199,1,1,49.0,0.0,1778646.0,301836.0,2682457.0,0.0,4630000.0,2.8712526997840175,2.0,0.6101169603158788
2200,0,1,47.0,-125000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5582847225713925
2202,1,0,20.0,0.0,45724.0,10057.0,50527.0,0.0,100000.0,6.308,2.0,0.6527586810876908
2207,0,0,32.0,-100000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5580686540646597
2210,1,0,46.0,0.0,175880.0,30142.0,100335.0,0.0,300000.0,2.119,2.0,0.6326616040970322
